사고일시,요일,사고유형,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사고날짜,사고시간
2015-10-25 08:00:00,일요일,차대차,건조,맑음,단일로,승용,37,상해없음,승용,남,37.0,경상,2015-10-25,08:00:00
2015-10-25 15:00:00,일요일,차대차,건조,맑음,단일로,승용,55,상해없음,승용,여,54.0,중상,2015-10-25,15:00:00
2015-10-25 17:00:00,일요일,차대차,건조,맑음,교차로,승용,69,상해없음,승용,남,50.0,경상,2015-10-25,17:00:00
2015-10-25 21:00:00,일요일,차대차,건조,맑음,단일로,화물,41,상해없음,승용,남,26.0,경상,2015-10-25,21:00:00
2015-10-25 22:00:00,일요일,차대사람,건조,맑음,단일로,이륜,58,상해없음,보행자,남,28.0,경상,2015-10-25,22:00:00
2015-10-26 01:00:00,월요일,차대차,건조,맑음,단일로,승용,36,상해없음,화물,남,45.0,상해없음,2015-10-26,01:00:00
2015-10-26 08:00:00,월요일,차대차,건조,맑음,단일로,이륜,20,상해없음,승용,남,39.0,상해없음,2015-10-26,08:00:00
2015-10-26 08:00:00,월요일,차대차,건조,맑음,단일로,승용,20,상해없음,승용,남,46.0,경상,2015-10-26,08:00:00
2015-10-26 16:00:00,월요일,차대차,건조,맑음,단일로,승용,49,부상신고,화물,남,61.0,중상,2015-10-26,16:00:00
2015-10-26 20:00:00,월요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,27.0,경상,2015-10-26,20:00:00
2015-10-26 22:00:00,월요일,차대차,습기,비,교차로,화물,60,상해없음,승용,남,51.0,중상,2015-10-26,22:00:00
2015-10-26 22:00:00,월요일,차대차,습기,비,교차로,화물,30,상해없음,승용,남,31.0,경상,2015-10-26,22:00:00
2015-10-26 22:00:00,월요일,차대차,건조,맑음,단일로,승용,34,상해없음,자전거,여,53.0,중상,2015-10-26,22:00:00
2015-10-26 23:00:00,월요일,차대차,습기,비,교차로,승용,40,상해없음,승용,남,34.0,경상,2015-10-26,23:00:00
2015-10-26 23:00:00,월요일,차대차,건조,맑음,교차로,승용,29,상해없음,승용,남,26.0,중상,2015-10-26,23:00:00
2015-10-27 00:00:00,화요일,차대차,습기,비,교차로,승용,43,상해없음,승용,남,64.0,경상,2015-10-27,00:00:00
2015-10-27 01:00:00,화요일,차대차,습기,비,단일로,승용,50,상해없음,승용,남,42.0,중상,2015-10-27,01:00:00
2015-10-27 01:00:00,화요일,차대차,습기,비,교차로,승용,29,상해없음,이륜,남,38.0,경상,2015-10-27,01:00:00
2015-10-27 02:00:00,화요일,차대차,습기,비,단일로,승용,43,상해없음,승용,남,62.0,상해없음,2015-10-27,02:00:00
2015-10-27 02:00:00,화요일,차대차,습기,비,단일로,승용,24,상해없음,이륜,남,43.0,부상신고,2015-10-27,02:00:00
2015-10-27 03:00:00,화요일,차대차,습기,비,단일로,승용,33,상해없음,승용,남,26.0,경상,2015-10-27,03:00:00
2015-10-27 04:00:00,화요일,차대사람,습기,비,교차로,승용,39,상해없음,보행자,남,76.0,사망,2015-10-27,04:00:00
2015-10-27 05:00:00,화요일,차대차,습기,비,단일로,승용,29,상해없음,승용,남,27.0,경상,2015-10-27,05:00:00
2015-10-27 06:00:00,화요일,차대사람,습기,비,단일로,화물,40,상해없음,보행자,여,73.0,중상,2015-10-27,06:00:00
2015-10-27 06:00:00,화요일,차대차,습기,비,교차로,승용,33,상해없음,승용,남,59.0,경상,2015-10-27,06:00:00
2015-10-27 10:00:00,화요일,차대차,기타,맑음,단일로,승용,42,상해없음,승용,남,45.0,경상,2015-10-27,10:00:00
2015-10-27 19:00:00,화요일,차대차,습기,비,교차로,승용,52,상해없음,승용,남,65.0,경상,2015-10-27,19:00:00
2015-10-27 20:00:00,화요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,56.0,경상,2015-10-27,20:00:00
2015-10-27 22:00:00,화요일,차대차,건조,맑음,교차로,승용,46,상해없음,승용,남,45.0,상해없음,2015-10-27,22:00:00
2015-10-27 22:00:00,화요일,차대차,건조,맑음,교차로,승용,29,상해없음,승용,남,45.0,경상,2015-10-27,22:00:00
2015-10-27 23:00:00,화요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,33.0,경상,2015-10-27,23:00:00
2015-10-28 00:00:00,수요일,차대차,건조,맑음,교차로,승용,55,상해없음,승용,남,46.0,경상,2015-10-28,00:00:00
2015-10-28 02:00:00,수요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,58.0,중상,2015-10-28,02:00:00
2015-10-28 05:00:00,수요일,차대사람,건조,맑음,단일로,이륜,35,상해없음,보행자,남,66.0,경상,2015-10-28,05:00:00
2015-10-28 18:00:00,수요일,차대차,건조,맑음,단일로,승용,65,상해없음,승용,여,32.0,경상,2015-10-28,18:00:00
2015-10-28 20:00:00,수요일,차대차,건조,맑음,단일로,승용,48,상해없음,승용,여,44.0,경상,2015-10-28,20:00:00
2015-10-28 21:00:00,수요일,차대차,건조,맑음,단일로,이륜,70,부상신고,승용,남,45.0,상해없음,2015-10-28,21:00:00
2015-10-28 21:00:00,수요일,차대차,건조,맑음,교차로,승용,28,상해없음,승용,남,29.0,경상,2015-10-28,21:00:00
2015-10-28 22:00:00,수요일,차대사람,건조,맑음,교차로,승용,47,상해없음,보행자,여,31.0,중상,2015-10-28,22:00:00
2015-10-29 00:00:00,목요일,차대차,건조,맑음,단일로,승용,49,상해없음,승용,남,63.0,경상,2015-10-29,00:00:00
2015-10-29 01:00:00,목요일,차대차,건조,맑음,교차로,승용,39,상해없음,승용,남,59.0,경상,2015-10-29,01:00:00
2015-10-29 01:00:00,목요일,차대차,건조,맑음,단일로,승용,36,상해없음,승용,남,51.0,중상,2015-10-29,01:00:00
2015-10-29 02:00:00,목요일,차대차,건조,맑음,교차로,승용,31,상해없음,승용,남,61.0,경상,2015-10-29,02:00:00
2015-10-29 07:00:00,목요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,남,34.0,경상,2015-10-29,07:00:00
2015-10-29 22:00:00,목요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,35.0,경상,2015-10-29,22:00:00
2015-10-29 22:00:00,목요일,차대사람,건조,맑음,단일로,승용,49,상해없음,보행자,여,44.0,경상,2015-10-29,22:00:00
2015-10-29 22:00:00,목요일,차대차,건조,맑음,단일로,이륜,30,부상신고,승용,남,43.0,상해없음,2015-10-29,22:00:00
2015-10-29 23:00:00,목요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,37.0,부상신고,2015-10-29,23:00:00
2015-10-30 00:00:00,금요일,차대차,건조,맑음,교차로,승용,27,상해없음,승용,남,51.0,경상,2015-10-30,00:00:00
2015-10-30 00:00:00,금요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,59.0,부상신고,2015-10-30,00:00:00
2015-10-30 00:00:00,금요일,차대차,건조,맑음,단일로,승용,36,상해없음,승용,남,58.0,경상,2015-10-30,00:00:00
2015-10-30 02:00:00,금요일,차대차,건조,맑음,교차로,승용,56,상해없음,승용,남,53.0,상해없음,2015-10-30,02:00:00
2015-10-30 03:00:00,금요일,차대차,건조,맑음,교차로,승용,34,상해없음,승용,남,43.0,경상,2015-10-30,03:00:00
2015-10-30 05:00:00,금요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,60.0,경상,2015-10-30,05:00:00
2015-10-30 07:00:00,금요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,34.0,경상,2015-10-30,07:00:00
2015-10-30 07:00:00,금요일,차대차,건조,맑음,단일로,승용,26,중상,승용,남,49.0,상해없음,2015-10-30,07:00:00
2015-10-30 07:00:00,금요일,차대차,건조,맑음,단일로,승용,22,상해없음,승용,여,42.0,경상,2015-10-30,07:00:00
2015-10-30 08:00:00,금요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,여,40.0,경상,2015-10-30,08:00:00
2015-10-30 16:00:00,금요일,차대차,건조,맑음,교차로,승용,51,상해없음,승용,남,27.0,경상,2015-10-30,16:00:00
2015-10-30 20:00:00,금요일,차대차,건조,맑음,단일로,승용,58,상해없음,승용,여,45.0,중상,2015-10-30,20:00:00
2015-10-31 00:00:00,토요일,차대차,건조,맑음,단일로,승용,34,상해없음,승용,남,67.0,경상,2015-10-31,00:00:00
2015-10-31 00:00:00,토요일,차대차,기타,맑음,단일로,승용,41,상해없음,승용,여,53.0,경상,2015-10-31,00:00:00
2015-10-31 00:00:00,토요일,차대차,건조,맑음,교차로,승용,67,경상,승용,남,53.0,상해없음,2015-10-31,00:00:00
2015-10-31 00:00:00,토요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,61.0,경상,2015-10-31,00:00:00
2015-10-31 01:00:00,토요일,차대차,건조,맑음,단일로,승용,32,상해없음,승용,남,44.0,부상신고,2015-10-31,01:00:00
2015-10-31 02:00:00,토요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,67.0,경상,2015-10-31,02:00:00
2015-10-31 02:00:00,토요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,44.0,상해없음,2015-10-31,02:00:00
2015-10-31 02:00:00,토요일,차대차,건조,맑음,교차로,이륜,20,상해없음,승용,남,63.0,상해없음,2015-10-31,02:00:00
2015-10-31 03:00:00,토요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,50.0,부상신고,2015-10-31,03:00:00
2015-10-31 04:00:00,토요일,차대차,건조,맑음,단일로,승용,23,상해없음,승용,남,46.0,경상,2015-10-31,04:00:00
2015-10-31 10:00:00,토요일,차대차,건조,맑음,단일로,승용,33,상해없음,승용,여,45.0,경상,2015-10-31,10:00:00
2015-10-31 19:00:00,토요일,차대차,기타,맑음,교차로,승용,58,상해없음,승용,남,40.0,상해없음,2015-10-31,19:00:00
2015-10-31 22:00:00,토요일,차대차,건조,맑음,교차로,이륜,33,상해없음,이륜,남,21.0,중상,2015-10-31,22:00:00
2015-11-01 01:00:00,일요일,차대차,건조,맑음,단일로,승용,34,상해없음,승용,남,60.0,경상,2015-11-01,01:00:00
2015-11-01 01:00:00,일요일,차대차,건조,맑음,단일로,화물,49,상해없음,승용,남,56.0,경상,2015-11-01,01:00:00
2015-11-01 01:00:00,일요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,24.0,경상,2015-11-01,01:00:00
2015-11-01 02:00:00,일요일,차대차,건조,맑음,단일로,승용,29,상해없음,승용,남,51.0,상해없음,2015-11-01,02:00:00
2015-11-01 04:00:00,일요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,남,50.0,상해없음,2015-11-01,04:00:00
2015-11-01 05:00:00,일요일,차대차,건조,맑음,교차로,승용,25,상해없음,승용,남,54.0,상해없음,2015-11-01,05:00:00
2015-11-01 07:00:00,일요일,차대차,건조,맑음,단일로,승용,28,부상신고,승용,여,58.0,경상,2015-11-01,07:00:00
2015-11-01 08:00:00,일요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,46.0,경상,2015-11-01,08:00:00
2015-11-01 19:00:00,일요일,차대사람,건조,맑음,단일로,승용,37,상해없음,보행자,남,49.0,경상,2015-11-01,19:00:00
2015-11-01 21:00:00,일요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,51.0,경상,2015-11-01,21:00:00
2015-11-01 22:00:00,일요일,차대차,건조,맑음,교차로,화물,67,상해없음,이륜,남,19.0,경상,2015-11-01,22:00:00
2015-11-01 22:00:00,일요일,차대차,건조,맑음,단일로,승용,41,상해없음,이륜,남,54.0,경상,2015-11-01,22:00:00
2015-11-02 03:00:00,월요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,여,28.0,중상,2015-11-02,03:00:00
2015-11-02 03:00:00,월요일,차대차,건조,맑음,단일로,승용,28,상해없음,화물,남,47.0,경상,2015-11-02,03:00:00
2015-11-02 03:00:00,월요일,차대차,건조,맑음,교차로,이륜,21,중상,승용,남,43.0,상해없음,2015-11-02,03:00:00
2015-11-02 19:00:00,월요일,차대사람,건조,맑음,단일로,이륜,57,상해없음,보행자,여,21.0,경상,2015-11-02,19:00:00
2015-11-02 21:00:00,월요일,차대차,건조,맑음,단일로,승용,45,상해없음,승용,남,55.0,경상,2015-11-02,21:00:00
2015-11-02 22:00:00,월요일,차대차,건조,맑음,교차로,승용,39,상해없음,승용,남,56.0,중상,2015-11-02,22:00:00
2015-11-02 22:00:00,월요일,차대차,건조,맑음,단일로,승용,25,상해없음,승용,여,40.0,경상,2015-11-02,22:00:00
2015-11-02 23:00:00,월요일,차대차,건조,맑음,교차로,승용,24,상해없음,이륜,남,48.0,중상,2015-11-02,23:00:00
2015-11-02 23:00:00,월요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,남,51.0,경상,2015-11-02,23:00:00
2015-11-02 23:00:00,월요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,44.0,경상,2015-11-02,23:00:00
2015-11-03 00:00:00,화요일,차대차,건조,맑음,단일로,승용,37,상해없음,승용,남,33.0,경상,2015-11-03,00:00:00
2015-11-03 00:00:00,화요일,차대차,건조,맑음,교차로,승용,49,상해없음,승용,남,41.0,경상,2015-11-03,00:00:00
2015-11-03 01:00:00,화요일,차대차,습기,흐림,단일로,승용,29,상해없음,승용,여,47.0,중상,2015-11-03,01:00:00
2015-11-03 18:00:00,화요일,차대차,건조,맑음,단일로,승용,45,상해없음,승용,남,34.0,중상,2015-11-03,18:00:00
2015-11-03 19:00:00,화요일,차대차,건조,맑음,단일로,승용,56,상해없음,승용,남,45.0,경상,2015-11-03,19:00:00
2015-11-03 21:00:00,화요일,차대차,건조,맑음,단일로,이륜,26,경상,이륜,남,42.0,경상,2015-11-03,21:00:00
2015-11-03 21:00:00,화요일,차대차,건조,맑음,단일로,승용,52,상해없음,승용,남,30.0,상해없음,2015-11-03,21:00:00
2015-11-03 22:00:00,화요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,44.0,상해없음,2015-11-03,22:00:00
2015-11-03 22:00:00,화요일,차대차,건조,맑음,단일로,이륜,50,상해없음,승용,남,73.0,경상,2015-11-03,22:00:00
2015-11-03 22:00:00,화요일,차대차,건조,맑음,교차로,승용,41,상해없음,승용,남,49.0,경상,2015-11-03,22:00:00
2015-11-03 22:00:00,화요일,차대차,건조,맑음,단일로,승용,52,상해없음,화물,남,45.0,경상,2015-11-03,22:00:00
2015-11-03 22:00:00,화요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,36.0,경상,2015-11-03,22:00:00
2015-11-03 23:00:00,화요일,차대차,건조,맑음,단일로,승용,29,상해없음,승용,남,44.0,경상,2015-11-03,23:00:00
2015-11-04 00:00:00,수요일,차대차,건조,맑음,교차로,승용,40,상해없음,승용,남,35.0,경상,2015-11-04,00:00:00
2015-11-04 01:00:00,수요일,차대차,건조,맑음,교차로,승용,40,상해없음,승용,남,50.0,중상,2015-11-04,01:00:00
2015-11-04 01:00:00,수요일,차대차,건조,맑음,단일로,승용,24,상해없음,화물,남,48.0,경상,2015-11-04,01:00:00
2015-11-04 06:00:00,수요일,차대사람,건조,맑음,교차로,승용,28,상해없음,보행자,남,51.0,부상신고,2015-11-04,06:00:00
2015-11-04 17:00:00,수요일,차대차,건조,맑음,단일로,화물,63,상해없음,화물,남,67.0,경상,2015-11-04,17:00:00
2015-11-04 21:00:00,수요일,차대사람,건조,맑음,단일로,승용,58,상해없음,보행자,남,56.0,경상,2015-11-04,21:00:00
2015-11-04 21:00:00,수요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,58.0,중상,2015-11-04,21:00:00
2015-11-04 22:00:00,수요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,81.0,중상,2015-11-04,22:00:00
2015-11-04 23:00:00,수요일,차대차,습기,비,단일로,승용,54,상해없음,승용,남,43.0,중상,2015-11-04,23:00:00
2015-11-05 00:00:00,목요일,차대차,건조,맑음,단일로,승용,49,상해없음,화물,남,51.0,경상,2015-11-05,00:00:00
2015-11-05 22:00:00,목요일,차대차,건조,맑음,단일로,승용,46,상해없음,승용,남,40.0,경상,2015-11-05,22:00:00
2015-11-05 22:00:00,목요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,63.0,경상,2015-11-05,22:00:00
2015-11-06 00:00:00,금요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,61.0,중상,2015-11-06,00:00:00
2015-11-06 01:00:00,금요일,차대사람,건조,맑음,단일로,승용,28,상해없음,보행자,남,40.0,경상,2015-11-06,01:00:00
2015-11-06 02:00:00,금요일,차대차,건조,맑음,교차로,승용,28,중상,승용,남,53.0,중상,2015-11-06,02:00:00
2015-11-06 18:00:00,금요일,차대차,건조,맑음,교차로,승용,57,상해없음,이륜,남,42.0,중상,2015-11-06,18:00:00
2015-11-06 21:00:00,금요일,차대차,습기,비,단일로,승용,43,상해없음,승용,남,28.0,경상,2015-11-06,21:00:00
2015-11-06 22:00:00,금요일,차대차,건조,맑음,단일로,승용,48,상해없음,승용,남,47.0,경상,2015-11-06,22:00:00
2015-11-06 22:00:00,금요일,차대차,습기,비,단일로,승용,35,상해없음,승용,남,57.0,경상,2015-11-06,22:00:00
2015-11-06 23:00:00,금요일,차대차,습기,비,단일로,승용,52,상해없음,승용,여,35.0,경상,2015-11-06,23:00:00
2015-11-06 23:00:00,금요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,45.0,경상,2015-11-06,23:00:00
2015-11-06 23:00:00,금요일,차대차,습기,비,단일로,승용,44,상해없음,승용,남,35.0,경상,2015-11-06,23:00:00
2015-11-07 00:00:00,토요일,차대차,습기,비,단일로,승용,30,상해없음,승용,남,61.0,경상,2015-11-07,00:00:00
2015-11-07 00:00:00,토요일,차대차,건조,맑음,단일로,화물,53,상해없음,승용,남,73.0,경상,2015-11-07,00:00:00
2015-11-07 00:00:00,토요일,차대차,습기,비,단일로,승용,39,상해없음,승용,남,56.0,경상,2015-11-07,00:00:00
2015-11-07 01:00:00,토요일,차대차,습기,비,단일로,승용,40,상해없음,승용,남,56.0,부상신고,2015-11-07,01:00:00
2015-11-07 02:00:00,토요일,차대차,습기,비,교차로,승용,35,상해없음,승용,남,61.0,경상,2015-11-07,02:00:00
2015-11-07 02:00:00,토요일,차대사람,습기,비,단일로,승용,32,상해없음,보행자,남,72.0,중상,2015-11-07,02:00:00
2015-11-07 02:00:00,토요일,차대차,기타,비,교차로,승용,45,상해없음,승용,남,54.0,경상,2015-11-07,02:00:00
2015-11-07 02:00:00,토요일,차대차,습기,비,교차로,승용,42,경상,승용,남,47.0,상해없음,2015-11-07,02:00:00
2015-11-07 03:00:00,토요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,55.0,중상,2015-11-07,03:00:00
